t,symbol,res,r,strategy,velocity,zscore,signal
2025-12-24 23:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.18221018888110602,2.553941176611444,1.3447
2025-12-25 00:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1197914245395431,-4.366321395812801,-1.9571
2025-12-25 00:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.19003887224682642,-4.50250633883567,-1.9782
2025-12-25 00:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2440486978854766,-4.11837682186694,-1.9999
2025-12-25 00:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2922101106516313,-3.805413805925844,-1.9231
2025-12-25 00:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.34986961665463845,-3.539936560574754,-1.8224
2025-12-25 00:55:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.028023504019615026,3.2763838849575366,1.7472
2025-12-25 07:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.028076151865251444,3.4856966233457065,1.7815
2025-12-26 13:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.1051991079146186,2.6371925180446523,1.3926
2025-12-26 13:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.1943531458460146,3.019378599224255,1.6105
2025-12-26 13:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.2520197931715458,2.347082892900919,1.2922
2025-12-26 13:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.3708859273443018,2.7591227433180427,1.5405
2025-12-26 13:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.4189070432997831,2.8001409124550496,1.5747
2025-12-29 04:55:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.25677710941910176,-2.4225061716165746,-1.2616
2025-12-29 05:00:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.3077152053971329,-2.58814737064284,-1.3635
2025-12-29 05:05:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.3649387829407163,-2.950710650141759,-1.5532
2025-12-29 05:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.4185583193969181,-3.227671841156788,-1.7015
2025-12-29 05:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.458008891068478,-2.9929819145522982,-1.5994
2025-12-29 05:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.5050973329734795,-2.999851471199232,-1.6208
2025-12-29 05:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.5372311050485173,-2.799020460382613,-1.5337
2025-12-29 05:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.5140877468355165,-2.431043576217713,-1.3347
2025-12-30 07:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.07253800401527492,-2.65505179380788,-1.2758
2025-12-30 11:50:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.1250533303597909,-1.82941876204416,-0.9655
2025-12-30 11:55:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.15910611528870267,-1.7584076593428426,-0.9452
2025-12-30 12:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.19909304181547555,-2.4589615762855965,-1.304
2025-12-30 12:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2604670828670726,-2.68282492292256,-1.439
2025-12-30 12:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2977991993711677,-2.436210425830033,-1.3227
2025-12-30 12:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.31315893443274945,-2.30388463663517,-1.2674
2025-12-30 13:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.24702766980755042,-2.6452830281312343,-1.4133
2025-12-30 15:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1118540283985067,-2.574406386265533,-1.2871
2025-12-30 15:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.16771680143393303,-2.604615703693304,-1.314
2025-12-30 15:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1894577206318406,-2.4571372104147065,-1.2491
2025-12-30 19:50:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2301102444126313,-2.3441885482099747,-1.2732
2025-12-31 02:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3051010025499237,-2.403744645135049,-1.2569
2025-12-31 02:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3237189106909241,-2.4175550189404587,-1.2698
2025-12-31 02:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.34496240913132964,-2.4421234433162784,-1.3025
2025-12-31 02:55:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.28931344215124866,-2.488435453641865,-1.3075
2025-12-31 04:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.020302431879517246,-2.5114262538876395,-1.2668
2025-12-31 04:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.0473932618968922,-2.3335071723701226,-1.1973
2025-12-31 04:30:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.06794585979990958,-2.2448943519208813,-1.1583
2025-12-31 04:35:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.1194157960367814,-2.6067079072812196,-1.354
2025-12-31 04:40:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.14825536390209243,-2.5036064309684876,-1.3095
2025-12-31 04:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1876760876276456,-2.816121721821393,-1.4745
2025-12-31 04:50:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.21823555020557794,-3.0738188740899646,-1.5974
2025-12-31 04:55:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.28701595015456505,-3.2750351541139175,-1.7182
2025-12-31 05:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.37159878873871566,-2.4188035878701593,-1.3296
2025-12-31 08:35:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.08330972292661849,-2.602235938401544,-1.263
2025-12-31 08:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.13721908070638042,-3.1628545931164864,-1.5464
2025-12-31 08:50:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1903146979959069,-2.741305559649776,-1.3561
2025-12-31 08:55:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2377158682916072,-2.840517384192049,-1.4151
2026-01-02 00:35:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.198773798192763,2.0387244733248044,1.1087
2026-01-02 00:40:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.20445848919624118,2.006898795083949,1.0891
2026-01-02 00:45:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.2175455030956874,2.4003408452772206,1.2844
2026-01-02 07:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.18526741205090974,-2.653103053238678,-1.2901
2026-01-02 08:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2563555136921308,-2.5778480582581023,-1.2635
2026-01-05 02:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3614602438710595,-2.40048712350333,-1.2785
2026-01-05 02:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.412680098910363,-2.316888446421698,-1.2589
2026-01-05 03:15:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.5026787036207209,-2.214112225295806,-1.2511
2026-01-05 03:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.4596394391165075,-2.631112807363785,-1.4199
2026-01-05 03:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.49165354238449827,-2.606677070020586,-1.4261
2026-01-05 03:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.5308983661371639,-2.582326220723507,-1.4325
2026-01-05 03:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.5243271651923332,-2.28503611680776,-1.2828
2026-01-05 12:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.12167063482722351,-1.9224950881432858,-1.0034
2026-01-05 12:50:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.10442024386793507,-2.8939385939730853,-1.4786
2026-01-05 12:55:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.1420219077111486,-3.691127363556538,-1.8826
2026-01-05 13:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.18318727641741067,-4.2453132648873675,-2.0434
2026-01-05 13:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.23935338275726992,-4.33154660662328,-2.049
2026-01-05 13:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.29566966893708213,-3.9248545443985834,-2.0369
2026-01-05 13:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.32131875821742684,-3.1765247742247653,-1.6727
2026-01-05 13:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.33827410747703335,-2.9757794420920054,-1.5787
2026-01-05 13:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3753887307755659,-3.3899789877579276,-1.7912
2026-01-05 13:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.38819828614534013,-2.961518794705698,-1.5835
2026-01-05 13:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.39872949492523085,-3.309671818159142,-1.7493
2026-01-05 13:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.42439268644427247,-3.0739421375103224,-1.6404
2026-01-05 13:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.42202214282462075,-2.384215554449083,-1.2897
2026-01-06 01:55:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.2767499229315786,2.0518804246218205,1.1776
2026-01-06 02:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.3217127360024556,2.038173053285106,1.1782
2026-01-06 02:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.3420819571484568,2.0157919879713027,1.1751
2026-01-06 02:10:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.3607639167072795,1.6939683843008377,1.0141
2026-01-06 09:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3050433933228209,-2.490763071010296,-1.2637
2026-01-06 09:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3661686811360776,-2.610114747500148,-1.3517
2026-01-06 09:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.4487919523741377,-2.6949892418066943,-1.429
2026-01-07 07:35:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.10398886032394192,-2.710951563792929,-1.3313
2026-01-07 07:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2176173379654137,-2.7873587657855885,-1.3861
2026-01-07 08:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3638952038020266,-2.9480825383918585,-1.5049
2026-01-07 08:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.42584195288190674,-3.0153860450907697,-1.563
2026-01-07 08:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.4969821720987744,-3.0636899749832756,-1.6146
2026-01-07 08:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.5124596781310363,-2.4175614421194567,-1.2945
2026-01-07 08:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.534741695994578,-2.524135975699309,-1.3533
2026-01-07 08:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.5329295727572787,-2.8129544695022464,-1.4932
2026-01-07 19:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.16751196481935934,-2.3093642852377667,-1.2455
2026-01-08 08:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1612839155666258,-2.8621511363047545,-1.4169
2026-01-08 08:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1734156456431553,-2.6588005200593883,-1.3079
2026-01-08 08:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.20231860575778268,-2.992271892548938,-1.4885
2026-01-08 08:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.24239309881737922,-3.1255128276702133,-1.5746
2026-01-08 08:50:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.28187772907461456,-2.531324540623526,-1.2985
2026-01-08 12:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.21043689569216006,-1.8326692979860373,-0.9974
2026-01-08 13:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.08113383333871237,-3.534693995722392,-1.7307
2026-01-08 13:50:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.15260009314340167,-3.7765316011190855,-1.8739
2026-01-08 13:55:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.17413764383257402,-2.7130788641051,-1.3384
2026-01-08 14:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2466315654729733,-2.9095055760774717,-1.4545
2026-01-08 14:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.28720053427837544,-3.211821659038772,-1.6182
2026-01-08 14:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3112560004953005,-2.6650361318803943,-1.3534
2026-01-08 16:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.07634252310303452,-2.603890089211623,-1.2803
2026-01-09 07:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1630872869448288,-2.647726082758643,-1.3462
2026-01-09 07:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.21760594550182175,-2.8158620069194926,-1.4316
2026-01-09 07:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.25621540047492636,-2.995733233005089,-1.5376
2026-01-09 07:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.27634848559024566,-2.536068134322816,-1.3179
2026-01-09 07:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.30089432316428155,-2.4279369477858666,-1.2744
2026-01-09 13:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.07294188301734697,2.8357843229947495,1.5365
2026-01-09 14:40:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.08417483291179133,-3.572662927589744,-1.722
2026-01-09 14:45:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.12639369030732628,-3.718171793192432,-1.8104
2026-01-09 14:50:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.1503311962757375,-2.8183677854337983,-1.367
2026-01-09 15:00:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.1918316768228877,-3.3545758365141953,-1.6529
2026-01-09 15:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.23446894267028767,-4.628257927694295,-1.9868
2026-01-09 15:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2542126098269894,-4.1644168811193785,-1.9941
2026-01-09 15:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2923271455651472,-4.49832404858561,-2.0087
2026-01-09 15:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2675390662671149,-3.3784926786291285,-1.6891
2026-01-09 15:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.27198015563768424,-3.157060580772934,-1.582
2026-01-09 17:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.03276715391024385,-1.9116186302989078,-0.9946
2026-01-12 00:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.08155656022430435,-3.3730048263595007,-1.6806
2026-01-12 00:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.027181798126520853,2.089952006461369,1.1457
2026-01-12 00:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.08791774257637064,2.3310567032155833,1.2819
2026-01-12 00:30:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.18730419239570745,3.5632452717326375,1.9349
2026-01-12 00:35:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.2533838787590382,3.967480992763596,2.1566
2026-01-12 00:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.3254255042225201,4.17942336027749,2.1942
2026-01-12 00:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.3845596309602243,3.7126145985664034,2.0701
2026-01-12 13:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.21521832359355017,2.159221085570915,1.1545
2026-01-12 17:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2552735819203633,-1.76231145135264,-0.9867
2026-01-13 00:20:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.12637881350827676,-1.8294585018653453,-0.9781
2026-01-13 00:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1802082946861024,-2.4625160980995475,-1.283
2026-01-13 00:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.21583932890812485,-2.450238850078545,-1.2879
2026-01-13 01:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2145012213104587,-2.9036489266552863,-1.4934
2026-01-13 01:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.232938550025262,-2.7654598528437875,-1.4318
2026-01-13 01:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.246737416807908,-2.6585517423719534,-1.3985
2026-01-13 01:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.25038213375592006,-2.5621244059168005,-1.3531
2026-01-13 01:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1893155895904512,-2.805749526273805,-1.425
2026-01-13 13:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.318731225122031,-2.5139043528321516,-1.3073
2026-01-13 13:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.35632301629899543,-2.5627770269594676,-1.3378
2026-01-13 15:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.25252639228955487,-2.951597032449296,-1.4953
2026-01-13 15:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.31184216352980926,-2.9989959767499954,-1.5453
2026-01-13 15:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.34424399347522344,-2.5929586081187757,-1.3588
2026-01-13 15:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.36131012332843276,-2.449219225669328,-1.3052
2026-01-13 16:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2699046522533808,-2.7497361055029255,-1.4138
2026-01-13 16:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.27395562996112993,-2.7443788644074294,-1.4255
2026-01-13 16:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2874877126294158,-3.198830752810032,-1.6531
2026-01-13 16:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.31149631063835503,-2.659427600353606,-1.3973
2026-01-13 16:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3185749392492249,-2.497001469408745,-1.3294
2026-01-14 00:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.009035402583408009,-1.8904186502415339,-0.9785
2026-01-14 00:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.06808963290076342,-2.6420472430952993,-1.3605
2026-01-14 00:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.0912177999618336,-1.8045089996340107,-0.9369
2026-01-14 00:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.11801041778205368,-1.7727590405014306,-0.9308
2026-01-14 00:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1438452465517716,-1.7298054399207372,-0.9181
2026-01-14 00:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1544266299768558,-1.6955518668526421,-0.9042
2026-01-14 01:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.09464979812967822,-2.721071665767939,-1.3731
2026-01-14 07:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.2211490579242755,1.8705150808382893,1.0252
2026-01-14 09:50:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.21313080329658093,1.9543666357247322,1.1091
2026-01-14 12:55:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.062275246702819434,3.0532441482253287,1.601
2026-01-14 13:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.10103518594817351,1.9070439027488975,1.0431
2026-01-14 14:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.010622651011077334,1.9483485337846078,1.0229
2026-01-14 19:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3221557151310148,-2.551183564569476,-1.3917
2026-01-14 19:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.32981301026441323,-2.3420638072214373,-1.294
2026-01-15 04:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.06826919739149602,-1.8460479118402164,-0.9635
2026-01-15 04:20:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.10249977573151273,-1.7794433650739705,-0.9521
2026-01-15 07:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.19651875802052296,-2.573352831924733,-1.2864
2026-01-15 12:55:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.1114821911808852,-4.050187505237935,-1.9843
2026-01-15 13:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.16826285758285878,-4.058316142978222,-2.0017
2026-01-15 13:05:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.18497530318689118,-2.729499869299909,-1.3631
2026-01-15 13:10:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.21943363109160552,-2.595246300660211,-1.3222
2026-01-15 13:15:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.22922044794284538,-3.122122303403667,-1.5802
2026-01-15 13:20:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.2725111043218497,-3.5335813127564766,-1.7981
2026-01-15 13:25:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.32842775679456077,-3.285538824697214,-1.6985
2026-01-15 13:30:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.33004650980790323,-4.312420343788269,-2.0243
2026-01-15 13:35:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.3754734725886639,-4.316232499862704,-2.0314
2026-01-15 13:40:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.4074606530645248,-4.271568704984772,-2.0335
2026-01-15 13:45:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.4707741394781295,-4.027121945265552,-2.0579
2026-01-15 13:50:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.509272547294379,-4.1334111544285435,-2.0672
2026-01-15 13:55:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.5630173440077465,-4.022287498133982,-2.0862
2026-01-15 14:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.6081053294770348,-3.645084893547854,-1.9243
2026-01-15 14:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.5518608000413938,-2.8124750184458223,-1.485
2026-01-15 14:10:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.5228176221987634,-2.3754718685472977,-1.2613
2026-01-15 14:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3146430927554063,-2.8374521077216306,-1.4247
2026-01-16 10:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.04088699518990653,2.5173515418901657,1.309
2026-01-16 15:05:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.038217265107809525,2.306268292296868,1.2084
2026-01-16 15:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.07557214976197629,1.9413322802747672,1.028
2026-01-16 15:15:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.10785890760460551,1.8818254239214642,1.0072
2026-01-16 15:30:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,-0.06532130089167384,-3.0680328519117963,-1.4728
2026-01-16 15:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.12378384761984104,-4.108848343566168,-1.9513
2026-01-16 15:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.20344070947906912,-4.909899168737323,-1.9707
2026-01-16 15:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.24708614648227764,-3.3937248370925395,-1.6801
2026-01-16 15:50:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.29564649233394735,-3.32667660875028,-1.6613
2026-01-16 15:55:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3508381561660119,-2.9066351084229627,-1.4702
2026-01-16 18:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.1664855450263268,-1.6373341138144089,-0.9039
2026-01-19 00:20:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.23215375246613856,2.078363586668175,1.2029
2026-01-19 00:25:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.287311315032479,2.6397005257996358,1.5019
2026-01-19 00:40:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.4650039552028596,3.549984137357263,2.0121
2026-01-19 14:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.12148735276987661,2.6277096429004887,1.3854
2026-01-19 15:00:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.184024054951102,2.0580671259828356,1.127
2026-01-20 00:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.3916986123674763,-2.3256295245512835,-1.2476
2026-01-20 07:30:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.21802730904539455,2.3420574495062576,1.3252
2026-01-20 07:35:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.29425623194702893,2.418279376002345,1.3845
2026-01-20 07:40:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.3487001247588228,2.3876663867603094,1.3846
2026-01-20 07:45:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.4022623657665109,2.1791324360826843,1.2974
2026-01-20 07:50:00+00:00,EURUSD=X,WIN,2.5,INTRADAY,0.45858909457039687,1.993085257496846,1.2153
2026-01-21 23:25:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.16630224499825663,-1.6830419192696806,-0.9245
2026-01-21 23:30:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.19586097096056107,-1.8110654708572307,-0.9863
2026-01-21 23:35:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.22441636784229124,-1.6747250194379333,-0.9198
2026-01-21 23:45:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.2955255884315878,-1.840078600954631,-1.0339
2026-01-21 23:50:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,-0.330583608298853,-1.7928495592789937,-1.0254
2026-01-22 11:10:00+00:00,EURUSD=X,LOSS,-1.0,INTRADAY,0.046312297395243444,2.4440914290036297,1.2417
