timestamp,symbol,direction,entry,sl,tp,sl_distance_pips,peak_profit_pips,peak_profit_r,bars_to_peak,confidence
2026-01-26 09:55:00+00:00,GBPUSD=X,BUY,1.3672596216201782,1.3664070818237002,1.3679700714505765,8.525397964780357,2.9909610748291016,0.3508294964276379,26,1.1834
2026-01-26 10:00:00+00:00,GBPUSD=X,BUY,1.3672035932540894,1.3663807129175178,1.3678893268678989,8.228803365715187,3.5512447357177734,0.4315627167023848,25,1.1021
2026-01-26 13:00:00+00:00,GBPUSD=X,SELL,1.3646847009658813,1.3653148337328482,1.3641595903267423,6.301327669668844,2.048015594482422,0.32501334668572346,5,1.1118
2026-01-26 15:50:00+00:00,GBPUSD=X,BUY,1.3709146976470947,1.3701006352380527,1.371593082987963,8.140624090420268,3.383159637451172,0.41558971399163486,5,1.4308
2026-01-26 15:55:00+00:00,GBPUSD=X,BUY,1.3708207607269287,1.3699971926580083,1.371507067451029,8.235680689203662,2.8181076049804688,0.3421827182633233,4,1.3326
2026-01-27 02:35:00+00:00,GBPUSD=X,BUY,1.3698067665100098,1.3693151204511167,1.3702164715590872,4.916460588930693,3.001689910888672,0.6105387924082851,5,1.5813
2026-01-27 02:50:00+00:00,GBPUSD=X,BUY,1.3696753978729248,1.3691986879237206,1.3700726561639285,4.767099492042348,1.125335693359375,0.23606297607966478,2,1.4712
2026-01-27 03:05:00+00:00,GBPUSD=X,BUY,1.369375228881836,1.3688822004882315,1.3697860858765063,4.930283936044333,0.9381771087646484,0.19028865698906725,7,1.1517
2026-01-27 12:55:00+00:00,GBPUSD=X,BUY,1.3740605115890503,1.3730965353001783,1.3748638251631102,9.63976288872015,6.989240646362305,0.7250427969074509,11,1.3783
2026-01-27 13:05:00+00:00,GBPUSD=X,BUY,1.3739094734191895,1.3729261778773942,1.3747288863706855,9.83295541795215,8.499622344970703,0.8644015948097188,9,1.2178
2026-01-27 15:05:00+00:00,GBPUSD=X,BUY,1.3781508207321167,1.3770526958251421,1.3790659248212622,10.981249069745846,8.932352066040039,0.8134185837428394,6,1.1891
2026-01-27 15:10:00+00:00,GBPUSD=X,BUY,1.3787018060684204,1.3776112776829905,1.3796105797229452,10.905283854298897,3.4224987030029297,0.3138385711669275,4,1.2469
2026-01-27 15:15:00+00:00,GBPUSD=X,BUY,1.3788918256759644,1.3778547610828096,1.37975604617026,10.370645931547795,1.5223026275634766,0.14678956716983166,3,1.2628
2026-01-27 15:20:00+00:00,GBPUSD=X,BUY,1.3788729906082153,1.3778415674102773,1.3797325099398303,10.314231979380306,1.710653305053711,0.16585367756645022,2,1.2325
